File Name,admin_2019-09-14 14-09-54_CFX96N6.pcrd,,,,,
Created By User,admin,,,,,
Notes,,,,,,
ID,,,,,,
Run Started,09/14/2019 11:10:08 UTC,,,,,
Run Ended,09/14/2019 13:23:14 UTC,,,,,
Sample Vol,15,,,,,
Lid Temp,105,,,,,
Protocol File Name,Natasha_Taqman.prcl,,,,,
Plate Setup File Name,Vlad.pltd,,,,,
Base Serial Number,CT025481,,,,,
Optical Head Serial Number,785BR16240,,,,,
CFX Manager Version,3.1.1517.0823. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
D06,HEX,,Unkn,T34t6,NaN,NaN
D07,HEX,,Unkn,T34t6,NaN,NaN
D08,HEX,,Unkn,T34t6,NaN,NaN
D09,HEX,,Unkn,T34t6,NaN,NaN
D10,HEX,,Unkn,T34t6,NaN,NaN
D11,HEX,,Unkn,T34t6,NaN,NaN
D12,HEX,,Unkn,T34t6,NaN,NaN
E01,HEX,,Unkn,T12345,NaN,NaN
E02,HEX,,Unkn,T12345,NaN,NaN
E03,HEX,,Unkn,T12345,NaN,NaN
E04,HEX,,Unkn,T12345,NaN,NaN
E05,HEX,,Unkn,T12345,NaN,NaN
E06,HEX,,Unkn,T12345,NaN,NaN
E07,HEX,,Unkn,T12345,36.6221668272893,NaN
E08,HEX,,Unkn,T12345,36.1028777771622,NaN
E09,HEX,,Unkn,T12345,33.7923910632831,NaN
E10,HEX,,Unkn,T12345,32.9625102401284,NaN
E11,HEX,,Unkn,T12345,NaN,NaN
E12,HEX,,Unkn,T12345,NaN,NaN
F01,HEX,,Unkn,T4365,NaN,NaN
F02,HEX,,Unkn,T4365,NaN,NaN
F03,HEX,,Unkn,T4365,NaN,NaN
F04,HEX,,Unkn,T4365,NaN,NaN
F05,HEX,,Unkn,T4365,NaN,NaN
F06,HEX,,Unkn,T4365,NaN,NaN
F07,HEX,,Unkn,T4365,33.3216481951127,NaN
F08,HEX,,Unkn,T4365,35.5554768519095,NaN
F09,HEX,,Unkn,T4365,34.1036842513741,NaN
F10,HEX,,Unkn,T4365,37.4150413730308,NaN
F11,HEX,,Unkn,T4365,NaN,NaN
F12,HEX,,Unkn,T4365,NaN,NaN
G01,HEX,,Unkn,T5357,NaN,NaN
G02,HEX,,Unkn,T5357,NaN,NaN
G03,HEX,,Unkn,T5357,NaN,NaN
G04,HEX,,Unkn,T5357,NaN,NaN
G05,HEX,,Unkn,T5357,NaN,NaN
G06,HEX,,Unkn,T5357,NaN,NaN
G07,HEX,,Unkn,T5357,24.5504723566602,NaN
G08,HEX,,Unkn,T5357,36.8875311215612,NaN
G09,HEX,,Unkn,T5357,34.9311381146737,NaN
G10,HEX,,Unkn,T5357,32.2224200360244,NaN
G11,HEX,,Unkn,T5357,NaN,NaN
G12,HEX,,Unkn,T5357,NaN,NaN
H01,HEX,,Unkn,T34t6,NaN,NaN
H02,HEX,,Unkn,T34t6,NaN,NaN
H03,HEX,,Unkn,T34t6,NaN,NaN
H04,HEX,,Unkn,T34t6,NaN,NaN
H05,HEX,,Unkn,T34t6,NaN,NaN
H06,HEX,,Unkn,T34t6,NaN,NaN
H07,HEX,,Unkn,T34t6,32.3306832305178,NaN
H08,HEX,,Unkn,T34t6,36.9746735911096,NaN
H09,HEX,,Unkn,T34t6,NaN,NaN
H10,HEX,,Unkn,T34t6,36.3592034364828,NaN
H11,HEX,,Unkn,T34t6,NaN,NaN
H12,HEX,,Unkn,T34t6,NaN,NaN
