A01,HEX,,Unkn,,NaN,NaN
A02,HEX,,Unkn,,NaN,NaN
A03,HEX,,Unkn,,NaN,NaN
A04,HEX,,Unkn,,NaN,NaN
A05,HEX,,Unkn,,28.3026315403377,NaN
A06,HEX,,Unkn,,25.3154741768392,NaN
A07,HEX,,Unkn,,35.4520612131997,NaN
A08,HEX,,Unkn,,NaN,NaN
A09,HEX,,Unkn,,35.346707059594,NaN
A10,HEX,,Unkn,,30.6903820907077,NaN
A11,HEX,,Unkn,,26.8253920633605,NaN
A12,HEX,,Unkn,,NaN,NaN
B01,HEX,,Unkn,,NaN,NaN
B02,HEX,,Unkn,,NaN,NaN
B03,HEX,,Unkn,,NaN,NaN
B04,HEX,,Unkn,,NaN,NaN
B05,HEX,,Unkn,,30.9884296661636,NaN
B06,HEX,,Unkn,,26.1143641454901,NaN
B07,HEX,,Unkn,,33.1643688351867,NaN
B08,HEX,,Unkn,,32.7271584621797,NaN
B09,HEX,,Unkn,,36.0464450074308,NaN
B10,HEX,,Unkn,,34.1655672391075,NaN
B11,HEX,,Unkn,,NaN,NaN
B12,HEX,,Unkn,,NaN,NaN
C01,HEX,,Unkn,,NaN,NaN
C02,HEX,,Unkn,,NaN,NaN
C03,HEX,,Unkn,,NaN,NaN
C04,HEX,,Unkn,,NaN,NaN
C05,HEX,,Unkn,,27.9978911360713,NaN
C06,HEX,,Unkn,,26.196267986393,NaN
C07,HEX,,Unkn,,34.3076253229524,NaN
C08,HEX,,Unkn,,34.4298519867715,NaN
C09,HEX,,Unkn,,34.6887368293952,NaN
C10,HEX,,Unkn,,32.1572779320345,NaN
C11,HEX,,Unkn,,NaN,NaN
C12,HEX,,Unkn,,NaN,NaN
D01,HEX,,Unkn,,NaN,NaN
D02,HEX,,Unkn,,NaN,NaN
D03,HEX,,Unkn,,NaN,NaN
D04,HEX,,Unkn,,NaN,NaN
D05,HEX,,Unkn,,31.0914893675105,NaN
D06,HEX,,Unkn,,25.7458128369487,NaN
D07,HEX,,Unkn,,NaN,NaN
D08,HEX,,Unkn,,NaN,NaN
D09,HEX,,Unkn,,35.5880259670527,NaN
D10,HEX,,Unkn,,34.0157807645272,NaN
D11,HEX,,Unkn,,NaN,NaN
D12,HEX,,Unkn,,NaN,NaN
E01,HEX,,Unkn,,NaN,NaN
E02,HEX,,Unkn,,NaN,NaN
E03,HEX,,Unkn,,NaN,NaN
E04,HEX,,Unkn,,NaN,NaN
E05,HEX,,Unkn,,30.575038825657,NaN
E06,HEX,,Unkn,,29.7515904980273,NaN
E07,HEX,,Unkn,,NaN,NaN
E08,HEX,,Unkn,,NaN,NaN
E09,HEX,,Unkn,,32.4677220262086,NaN
E10,HEX,,Unkn,,NaN,NaN
E11,HEX,,Unkn,,NaN,NaN
E12,HEX,,Unkn,,NaN,NaN
F01,HEX,,Unkn,,NaN,NaN
F02,HEX,,Unkn,,NaN,NaN
F03,HEX,,Unkn,,NaN,NaN
F04,HEX,,Unkn,,NaN,NaN
F05,HEX,,Unkn,,26.9964309767288,NaN
F06,HEX,,Unkn,,25.3002585217207,NaN
F07,HEX,,Unkn,,32.5008277279728,NaN
F08,HEX,,Unkn,,33.1592583060756,NaN
F09,HEX,,Unkn,,31.6546293698697,NaN
F10,HEX,,Unkn,,33.2818202110017,NaN
F11,HEX,,Unkn,,NaN,NaN
F12,HEX,,Unkn,,NaN,NaN
G01,HEX,,Unkn,,NaN,NaN
G02,HEX,,Unkn,,NaN,NaN
G03,HEX,,Unkn,,NaN,NaN
G04,HEX,,Unkn,,NaN,NaN
G05,HEX,,Unkn,,31.2862126545341,NaN
G06,HEX,,Unkn,,30.2042513957064,NaN
G07,HEX,,Unkn,,NaN,NaN
G08,HEX,,Unkn,,36.6667803168697,NaN
G09,HEX,,Unkn,,NaN,NaN
G10,HEX,,Unkn,,34.9336299504428,NaN
G11,HEX,,Unkn,,NaN,NaN
G12,HEX,,Unkn,,NaN,NaN
H01,HEX,,Unkn,,NaN,NaN
H02,HEX,,Unkn,,NaN,NaN
H03,HEX,,Unkn,,NaN,NaN
H04,HEX,,Unkn,,NaN,NaN
H05,HEX,,Unkn,,30.3896182457998,NaN
H06,HEX,,Unkn,,26.2744974216816,NaN
H07,HEX,,Unkn,,NaN,NaN
H08,HEX,,Unkn,,NaN,NaN
H09,HEX,,Unkn,,30.3650139072359,NaN
H10,HEX,,Unkn,,34.6660784842393,NaN
H11,HEX,,Unkn,,NaN,NaN
H12,HEX,,Unkn,,NaN,NaN
